id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31585729,Cais do Sodré stunning apart. with an amazing view,25841048,Second House,Lisboa,Misericrdia,38.7085,-9.14372,Entire home/apt,74,3,39,2021-06-18,1.44,22,358
31588102,Alfama494 duplex apartment for 4 with riverview*,192473183,Lena,Lisboa,So Vicente,38.71465,-9.12783,Entire home/apt,58,1,42,2019-09-07,1.59,12,190
31588123,"You and the sea, Three Bedroom Apartment",208179577,You,Mafra,Ericeira,38.95423,-9.41362,Entire home/apt,356,1,1,2019-06-02,0.04,2,341
31588717,Full Sea View Apt,16330903,Alvise,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69999,-9.2925,Entire home/apt,250,3,0,,,2,356
31594326,Bento Charming Apartment- IBG HOME (8 min airport),16191071,Isabel,Loures,Moscavide e Portela,38.77793,-9.10447,Entire home/apt,51,2,3,2019-10-01,2.14,5,351
31594642,Bright 2Bd flat next to Bairro Alto,8407039,Halina,Lisboa,Misericrdia,38.71231,-9.15239,Entire home/apt,75,3,40,2019-06-24,1.36,4,187
31594856,Cosy Marquês Pombal Apartment,57690111,Lucy,Lisboa,Santo Antnio,38.72289,-9.15065,Entire home/apt,138,2,14,2019-06-22,0.52,8,27
31596368,Quarto de casal em Terraços da Ponte,15825819,Clara,Loures,Sacavm e Prior Velho,38.7947,-9.11281,Private room,45,1,22,2019-10-23,0.81,1,0
31601015,Lapa with a View  Luxury Home -  A Safe Home,5018906,Susana,Lisboa,Estrela,38.70399,-9.16628,Entire home/apt,260,2,8,2020-06-05,0.29,3,301
31606756,A Pearl in Grace Land - Clean & Safe,236938793,Anja,Lisboa,So Vicente,38.71724,-9.13206,Entire home/apt,52,2,23,2020-01-02,0.81,1,346
31607925,Quarto casal há 16 min do Rossio centro Lisboa,72335103,Itamar,Amadora,Mina de gua,38.76456,-9.23846,Private room,21,3,2,2019-07-05,0.07,1,0
31619287,"Charming Flat for 10, minutes from Intendente",236970059,Sofia E João,Lisboa,Arroios,38.72204,-9.13412,Entire home/apt,261,2,15,2019-07-15,0.52,4,0
31623666,Arroios - Lisbon Downtown Charme I w/ Parking 7€,84627990,Sarah & Pedro,Lisboa,Arroios,38.72793,-9.1364,Entire home/apt,54,1,88,2020-09-17,2.96,18,242
31639187,"ALTIDO Stunning 2BR Apt w/garden, by the Avenida subway & Botanical Garden of Lisbon",1756107,Altido,Lisboa,Santo Antnio,38.71884,-9.14775,Entire home/apt,93,2,20,2019-06-30,0.71,140,294
31640380,InSuites Chiado Deluxe Design 3 BR Apartment,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.71268,-9.14252,Entire home/apt,205,3,3,2020-01-01,0.12,3,134
31644251,"Apartament, NEAR Subway",157476269,Francisco,Amadora,Falagueira-Venda Nova,38.75838,-9.22202,Entire home/apt,50,2,20,2019-09-15,0.68,2,114
31645520,House Amalia Rodrigues,149207093,Patrícia,Lisboa,Santa Maria Maior,38.70992,-9.13114,Entire home/apt,500,2,24,2019-11-29,0.83,3,123
31647445,House Alfama Appartment,149207093,Patrícia,Lisboa,Santa Maria Maior,38.71178,-9.13119,Entire home/apt,50,2,7,2019-02-17,0.25,3,45
31648648,Sintra BOAVENTURA’S Wind Mill,237285807,Sofia&Gabriel,Sintra,So Joo das Lampas e Terrugem,38.87713,-9.42501,Entire home/apt,82,3,59,2020-01-31,2.12,1,0
31649510,Azure Guest House,108748592,Ana,Torres Vedras,Silveira,39.11602,-9.38994,Entire home/apt,118,3,0,,,3,342
31652024,Bedroom in the best location,180048332,Guilherme,Lisboa,Areeiro,38.73633,-9.1403,Private room,17,2,0,,,1,89
31660109,Cascais Casa Laranja: Daily Cleaning.  Heated pool,116844452,Carlos Duarte,Cascais,Cascais e Estoril,38.72219,-9.43593,Entire home/apt,1500,3,10,2020-06-16,0.38,2,291
31660406,Driftwood House,110055626,Pedro,Torres Vedras,A dos Cunhados e Maceira,39.13692,-9.37613,Entire home/apt,60,2,10,2021-06-13,0.42,1,104
31660493,Príncipe Real Apartment - Lighthouse of Lisbon,43326716,Trip2Portugal,Lisboa,Santo Antnio,38.71652,-9.15077,Entire home/apt,108,2,15,2020-03-06,0.66,10,137
31662465,Spacious 2 Bedroom Apartment in Campo D’ Ourique,2768092,Ellen,Lisboa,Santa Maria Maior,38.7167,-9.1333,Entire home/apt,137,2,2,2020-01-03,0.12,4,4
31663961,"Surf, Sun, Sand and Ericeira - Beach House Domus E",237406983,Flávio,Mafra,Ericeira,38.96785,-9.41229,Entire home/apt,75,1,8,2019-10-20,0.35,1,91
31667165,SPECTACULAR NEW  Graça Riverview Terrace Apartment,288645011,Carla & João,Lisboa,So Vicente,38.71837,-9.12339,Entire home/apt,108,2,34,2020-06-22,1.27,14,350
31680351,Appartement familial dans le quartier Art-Déco,237553155,Ricardo,Lisboa,Arroios,38.72581,-9.13393,Entire home/apt,185,25,11,2019-11-03,0.43,1,333
31683578,Sunny flat near the Sea,237579927,Maria,Cascais,Cascais e Estoril,38.69463,-9.37312,Entire home/apt,95,2,55,2020-10-13,2.02,1,239
31687475,Quarto Duplo 1 - Sonia´s House 2,123896369,Sónia,Lisboa,Benfica,38.74173,-9.20304,Private room,32,1,19,2019-11-28,0.78,13,0
31691656,Private Double Bedroom & Bathroom - Central Lisbon,2768092,Ellen,Lisboa,Campo de Ourique,38.71638,-9.16609,Private room,44,2,10,2019-09-23,0.37,4,301
31691824,Casa de Santa Marta - In the heart of Ericeira,163552198,Mariana & Miguel,Mafra,Ericeira,38.9614,-9.41837,Entire home/apt,80,2,22,2019-07-25,0.89,1,349
31704440,"LV Premier AM2- terrace, view, AC, lift, BBQ",181902,Jose Luz,Lisboa,Santo Antnio,38.72165,-9.1545,Entire home/apt,92,1,31,2021-05-07,1.14,20,209
31708534,LISBOA CASTELO 10,224337068,Peter & Anthony,Lisboa,Santa Maria Maior,38.71268,-9.13472,Entire home/apt,55,2,35,2019-12-02,1.17,5,79
31709913,"A room,  the nature and the sea.",2453228,Claire,Sintra,So Joo das Lampas e Terrugem,38.84895,-9.45346,Private room,35,3,4,2021-05-14,0.20,4,143
31712660,"Home Office in Romantic Studio at Rossio, Design",144152589,Olivier,Lisboa,Santa Maria Maior,38.71223,-9.13795,Entire home/apt,141,1,24,2021-05-03,0.80,29,132
31715871,Principe real,203576945,Jose Dos,Lisboa,Misericrdia,38.71499,-9.15076,Entire home/apt,179,2,47,2020-03-08,1.66,6,337
31716022,2 Bedroom Apartment in the heart of Chiado,222211198,Leaseboa,Lisboa,Misericrdia,38.71129,-9.14599,Entire home/apt,100,2,40,2019-12-29,1.34,11,313
31717090,MY LX FLAT Castle Alfama Studio 2,17125483,Patrícia,Lisboa,Santa Maria Maior,38.71251,-9.13311,Entire home/apt,46,2,86,2020-02-19,2.89,27,362
31726832,Apartment between Lisboa and Sintra 4 people,140934674,Paulo,Amadora,guas Livres,38.74496,-9.21831,Entire home/apt,45,3,42,2020-12-16,1.42,1,99
31730060,The Old Corner House Studio,49993331,The Old Corner House,Lisboa,Misericrdia,38.71259,-9.14393,Entire home/apt,50,6,67,2021-06-27,2.41,3,315
31730648,"New - Santa Catarina's ViewPoint, with balcony",114669315,Catarina,Lisboa,Misericrdia,38.71066,-9.15048,Entire home/apt,71,2,57,2020-03-12,2.09,4,0
31733254,Harbour House with sea glimpse,10976443,Telmo,Mafra,Ericeira,38.96364,-9.41788,Entire home/apt,164,3,18,2019-09-07,0.67,2,68
31739656,VALENTINO PENTHOUSE - VERY BIG ROOFTOP,67886401,Ossanda,Lisboa,Avenidas Novas,38.73749,-9.14869,Entire home/apt,664,2,5,2021-06-21,0.22,5,66
31754489,Casa Dragoeiro,95385889,Pedro,Cascais,Carcavelos e Parede,38.69759,-9.35946,Entire home/apt,126,2,27,2021-02-28,1.27,1,311
31758486,Downtown River Views Apartment,22031013,Luis,Lisboa,Santa Maria Maior,38.7101,-9.1337,Entire home/apt,158,2,15,2020-02-24,0.54,1,52
31774369,Lovely Spot in Alfama,326732752,Henrique,Lisboa,So Vicente,38.71367,-9.12775,Entire home/apt,35,3,56,2021-06-28,2.02,3,259
31784801,Small Loft,20115550,Ana,Cascais,Cascais e Estoril,38.70845,-9.41744,Entire home/apt,70,3,3,2019-08-06,0.21,2,322
31789013,River View Flat next to Bairro Alto,8407039,Halina,Lisboa,Misericrdia,38.71215,-9.15198,Entire home/apt,75,3,50,2020-03-15,1.82,4,206
31791982,Sardines Room,187495489,Patrícia,Mafra,Ericeira,38.98005,-9.41068,Private room,19,2,0,,,4,40
31793816,"Sunny Apartment w/ Amazing Balcony, by TimeCooler",21019651,Elsa And Rui,Lisboa,Benfica,38.75571,-9.19928,Entire home/apt,71,2,36,2019-10-08,1.20,24,344
31795313,ALTIDO Elegant 2BR Apt w/workspace nearby Baixa-Chiado subway,1756107,Altido,Lisboa,Santa Maria Maior,38.71105,-9.1423,Entire home/apt,100,2,21,2019-10-24,0.73,140,365
31797746,Clean&Safe. Comfortable w/AC & Lift. Airy&Fresh,238293514,Nelson,Lisboa,Santo Antnio,38.71827,-9.14231,Entire home/apt,77,3,9,2020-03-03,0.34,1,365
31799532,Casa do Lago,37926928,Guillermo,Mafra,Santo Isidoro,38.98708,-9.36575,Entire home/apt,60,3,15,2021-05-26,0.63,2,264
31802319,Graça - Lisbon's ♡ - 2-Bedroom/2-Bathroom - 4 Pax,18214190,Pierre,Lisboa,So Vicente,38.71928,-9.12803,Entire home/apt,100,1,63,2021-02-15,2.35,1,0
31802507,Charme da Graça-Qto6,85377682,Charme Da Graça,Lisboa,So Vicente,38.71749,-9.13082,Private room,40,1,1,2019-02-05,0.03,8,365
31803796,VillagioManiqe apartment with pool Cascais Sintra,177667472,Fernando,Cascais,Alcabideche,38.73329,-9.36956,Entire home/apt,139,5,4,2019-08-05,0.17,1,36
31807120,Holidays apartment  at 4 Km from Sintra,231588194,Isabel,Sintra,Algueiro-Mem Martins,38.79482,-9.33951,Entire home/apt,55,4,5,2021-05-08,0.18,4,315
31814321,"Clove Green Apartment, Anjos, Lisbon",22192546,Madalena,Lisboa,Arroios,38.72768,-9.13169,Entire home/apt,120,2,4,2020-01-03,0.14,53,233
31817369,2 bedroom suites flat Avenida Liberdade with AC,26494184,Mariana,Lisboa,Santo Antnio,38.72012,-9.14242,Entire home/apt,80,5,29,2021-04-01,1.07,3,223
31817604,Duques Villa Apartment n.3 with Garden and Parking,235012325,Duques Villa,Lisboa,Penha de Frana,38.72729,-9.11754,Entire home/apt,90,2,50,2021-06-24,1.70,8,350
31819431,Sol d' Alfama,54530602,Pedro,Lisboa,So Vicente,38.71426,-9.12789,Entire home/apt,75,3,29,2020-02-18,1.05,1,156
31820112,"Sleek, Artful Top-Floor Apartment with City and River Views from the Terrace",72294821,Sérgio,Lisboa,Campo de Ourique,38.71823,-9.15705,Entire home/apt,90,3,74,2020-03-08,2.58,5,262
31826097,Bed in shared room with two beds.,238512995,Andre,Lisboa,Alvalade,38.74832,-9.14027,Shared room,11,1,57,2020-03-14,2.02,2,251
31826394,NEW! The Old Corner House - Group Vacations,49993331,The Old Corner House,Lisboa,Misericrdia,38.71055,-9.14503,Entire home/apt,90,55,0,,,3,365
31828404,Casa de Férias Lourinhã,210710860,RoomDream,Lourinh,Lourinh e Atalaia,39.27985,-9.3066,Entire home/apt,125,4,5,2020-03-03,0.22,1,338
31830476,NEW! MY LX FLAT Bairro Alto Design Apartment,17125483,Patrícia,Lisboa,Misericrdia,38.71318,-9.14558,Entire home/apt,58,2,85,2020-10-27,3.03,27,358
31831220,Cosy Apartment in Santos,227836548,GuestReady,Lisboa,Estrela,38.7092,-9.15513,Entire home/apt,47,1,4,2019-07-24,0.15,3,51
31832968,Modern Mezzanine Apartment with A/C,227836548,GuestReady,Lisboa,Alvalade,38.75056,-9.1448,Entire home/apt,47,2,2,2019-04-28,0.07,3,52
31833743,Salitre Garden@lovely apartment in heart of Lisbon,59156390,Maria,Lisboa,Santo Antnio,38.71985,-9.14761,Entire home/apt,99,5,49,2019-10-07,1.71,18,0
31835283,LISBOA CASTELO 11,224337068,Peter & Anthony,Lisboa,Santa Maria Maior,38.71225,-9.135,Entire home/apt,55,2,39,2019-09-27,1.41,5,79
31836716,LISBOA CASTELO 12,224337068,Peter & Anthony,Lisboa,Santa Maria Maior,38.71292,-9.13469,Entire home/apt,60,2,34,2019-10-04,1.23,5,79
31844365,Luxurious Apartment 4 bedrooms - 8 guests,58150,Vinicius Parisian,Lisboa,Santo Antnio,38.71977,-9.15362,Entire home/apt,468,3,23,2020-01-10,1.19,2,0
31845399,Príncipe Real Luxury,238661127,Maria,Lisboa,Misericrdia,38.71577,-9.15364,Entire home/apt,158,1,30,2020-03-01,1.03,1,166
31845461,"CamperVan ""Rufina"": road & surf trip ready |Lisbon",234160228,João Diogo,Sintra,Queluz e Belas,38.76086,-9.25106,Entire home/apt,81,5,39,2021-06-24,1.36,2,299
31849468,LISBOA ALFAMA 3,224337068,Peter & Anthony,Lisboa,Santa Maria Maior,38.7116,-9.13008,Entire home/apt,55,2,35,2019-07-29,1.29,5,79
31851425,Cascais Cosy Getaway,150964225,Michela Almeida Peixoto,Cascais,Cascais e Estoril,38.70202,-9.43339,Entire home/apt,51,3,11,2019-10-16,0.40,2,298
31851780,Zen Room with Balcony,238710545,Carla,Lisboa,So Domingos de Benfica,38.74342,-9.17728,Private room,37,2,4,2019-11-24,0.15,2,191
31851864,Seafront Swimming Pool Apartment,4749863,Nuno,Cascais,Cascais e Estoril,38.69429,-9.37204,Entire home/apt,105,3,6,2019-09-16,0.24,1,53
31851868,Casa nas Avencas,3025818,Ana,Cascais,Carcavelos e Parede,38.68869,-9.35782,Entire home/apt,100,2,2,2019-07-11,0.08,1,189
31853238,Quarto Twin com Vista Interior,238692609,The7Hotel,Lisboa,Santa Maria Maior,38.70924,-9.13768,Hotel room,166,1,0,,,6,340
31853239,Quarto Twin com Vista Cidade,238692609,The7Hotel,Lisboa,Santa Maria Maior,38.70962,-9.13922,Hotel room,178,1,0,,,6,343
31853245,Estúdio,238692609,The7Hotel,Lisboa,Santa Maria Maior,38.70966,-9.13909,Hotel room,211,1,0,,,6,343
31853247,Quarto Duplo com Vista Interior,238692609,The7Hotel,Lisboa,Santa Maria Maior,38.71089,-9.1394,Hotel room,166,1,0,,,6,340
31853249,Quarto Duplo com Vista Cidade,238692609,The7Hotel,Lisboa,Santa Maria Maior,38.71142,-9.13823,Hotel room,178,1,0,,,6,342
31853252,Quarto Pequeno com Vista Interior com Teto Inclinado,238692609,The7Hotel,Lisboa,Santa Maria Maior,38.7114,-9.13737,Hotel room,150,1,0,,,6,246
31853741,Lisbon Room,238710545,Carla,Lisboa,So Domingos de Benfica,38.74533,-9.17782,Private room,42,2,0,,,2,191
31856886,Cascais Spacious Getaway,17484309,Manuel,Cascais,Cascais e Estoril,38.71084,-9.43321,Entire home/apt,100,3,19,2020-02-08,0.66,1,191
31859636,Lisbon Downtown Charme II w/ Parking 7€ Day,84627990,Sarah & Pedro,Lisboa,Arroios,38.73185,-9.13448,Entire home/apt,46,1,104,2020-07-08,3.61,18,118
31872697,POOL VILLA WITH OCEAN VIEW,105229019,Carlos André,Sintra,Colares,38.76878,-9.48237,Entire home/apt,470,3,1,2019-07-29,0.04,5,0
31874845,ALTIDO Gorgeous 3BR home w/balcony nearby Time Out Market,1756107,Altido,Lisboa,Misericrdia,38.70825,-9.15067,Entire home/apt,125,2,34,2019-12-02,1.15,140,356
31876783,Bright Duplex w/ Terrace,221880099,Goodplace,Lisboa,Belm,38.70406,-9.20327,Entire home/apt,124,1,8,2020-10-03,0.29,30,249
31876792,Sunny Duplex in Belém,221880099,Goodplace,Lisboa,Belm,38.70356,-9.20372,Entire home/apt,124,1,7,2019-03-30,0.28,30,0
31876894,Large Terrace in Belém,221880099,Goodplace,Lisboa,Belm,38.70409,-9.20337,Entire home/apt,132,1,8,2019-06-30,0.29,30,313
31876972,Studio w/ Outdoor Terrace,221880099,Goodplace,Lisboa,Belm,38.70408,-9.20349,Entire home/apt,132,1,12,2019-12-24,0.44,30,252
31877069,Modern Flat w/ Terrace in Belém,221880099,Goodplace,Lisboa,Belm,38.70554,-9.20356,Entire home/apt,132,1,6,2019-03-27,0.21,30,309
31878502,"Ocean Blue - spacious, sleeps 10, outstanding view",25391913,Portugal Portfolio - Agency,Cascais,Cascais e Estoril,38.70635,-9.40888,Entire home/apt,292,3,21,2020-09-05,0.73,35,271
31880352,Alfama - Historic Center with River View,32293705,António,Lisboa,Santa Maria Maior,38.71051,-9.12826,Entire home/apt,59,2,109,2021-02-04,3.78,4,351
31881758,BEAUTIFUL APARTMENT IN HISTORIC CENTER,9631581,Mónica & António,Lisboa,Santo Antnio,38.71605,-9.15435,Entire home/apt,69,3,27,2020-02-20,0.97,1,340
31882840,Blue Secret Gardens-Hidden Gem in Historic Center,8839058,Andreia,Lisboa,So Vicente,38.71724,-9.12851,Entire home/apt,53,2,62,2019-12-09,2.32,9,230
31890517,Freedom - Lisbon,89295732,Maria Do Mar,Lisboa,Beato,38.73764,-9.12533,Entire home/apt,55,2,64,2019-09-13,2.16,1,100
31893069,Room near Oeirasgolf and Atlântica University,201820755,Ana,Oeiras,Barcarena,38.7412,-9.28974,Private room,39,2,7,2021-06-26,0.24,1,180
31895546,Spacious room with sunny terrace!,19595047,Pedro,Sintra,Massam e Monte Abrao,38.75296,-9.28358,Private room,25,1,31,2020-02-15,1.05,1,356
31901550,CASAL DAS PORTELINHAS,239143148,Sabra,Torres Vedras,Ventosa,39.05715,-9.35159,Entire home/apt,75,3,40,2021-04-05,1.46,3,207
31914347,"SEA VIEW w/ POOL, Terrace & Parking",83883069,Rahim & Ilona,Cascais,Cascais e Estoril,38.6961,-9.44006,Entire home/apt,161,2,70,2020-03-16,2.42,8,290
31915351,Central apartment with great ocean view (sleeps 4),239262731,Simen,Mafra,Ericeira,38.9699,-9.41497,Private room,49,2,14,2019-10-15,0.51,2,347
31916296,Brilliant and Charming Apart Chiado-Bairro Alto,23780167,Ricardo,Lisboa,Misericrdia,38.71222,-9.14836,Entire home/apt,103,2,29,2020-02-23,1.00,18,19
31918747,Central apartment with great ocean view,239262731,Simen,Mafra,Ericeira,38.96978,-9.4141,Private room,29,2,14,2020-08-31,0.75,2,6
31918977,Typical Portuguese apartment Alfama+Tagus view,41998277,Ernest,Lisboa,Santa Maria Maior,38.71194,-9.12698,Entire home/apt,49,1,59,2019-12-03,2.08,5,83
31919866,Sintra Sweet Apartment II - Casal da Fonte Longa,47771525,QTFL - Quinta Da Fonte Longa LDA,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79611,-9.37568,Entire home/apt,98,2,3,2020-08-20,0.18,2,65
31928489,Brilliant and Charming Apart Chiado-Bairro Alto,23780167,Ricardo,Lisboa,Misericrdia,38.71082,-9.14764,Entire home/apt,94,2,7,2021-06-18,0.24,18,18
31928859,Amazing 3 bdr flat,6750139,Sónia,Lisboa,Arroios,38.73078,-9.1328,Entire home/apt,40,30,3,2019-11-30,0.11,2,191
31929913,NEW-Charming Studio in Lisbon´s Historic Center,61064532,Pedro,Lisboa,Santa Maria Maior,38.71626,-9.13535,Entire home/apt,48,2,105,2021-07-03,3.58,4,286
31938502,Bright and spacious private triple room,40617682,Alexander,Lisboa,Arroios,38.73,-9.13357,Hotel room,53,1,32,2020-09-13,1.18,5,88
31938602,Design Avenidas Novas Flat,11093680,Claudia,Lisboa,Avenidas Novas,38.73764,-9.14942,Entire home/apt,190,2,4,2021-02-19,0.63,1,120
31938692,"Bright & Cosy Studio in Belém for 4p, near tram",233852027,Cristina,Lisboa,Belm,38.69661,-9.21899,Entire home/apt,105,2,5,2019-09-19,0.18,5,0
31938897,Downtown Design Palma Apartment II,233852027,Cristina,Lisboa,Santa Maria Maior,38.71784,-9.13496,Entire home/apt,150,2,4,2019-06-01,0.16,5,0
31938956,"Downtown Design Palma Terrace II, 2mins to subway",233852027,Cristina,Lisboa,Santa Maria Maior,38.71814,-9.13636,Entire home/apt,207,2,24,2019-03-12,0.84,5,0
31939333,Apartamento no centro da cidade de Mem Martins,239474644,Maria,Sintra,Algueiro-Mem Martins,38.79769,-9.34271,Entire home/apt,32,4,42,2019-04-27,1.45,1,115
31941589,Private double room with a terrace and patio view,40617682,Alexander,Lisboa,Arroios,38.72983,-9.13532,Hotel room,51,1,30,2020-12-14,1.15,5,106
31942516,Private room with independente entrance,40617682,Alexander,Lisboa,Arroios,38.72981,-9.13336,Hotel room,47,1,45,2020-09-29,1.94,5,106
31945479,Bright Studio - 29185/AL,239514236,Sonia,Lisboa,Arroios,38.71662,-9.13728,Entire home/apt,25,30,4,2019-05-21,0.14,1,190
31945527,Alfama Cozy 2BR w/RiverView+AC - by LU Holidays,239513511,Goncalo & Miku,Lisboa,Santa Maria Maior,38.71233,-9.12662,Entire home/apt,81,1,88,2021-02-11,3.08,31,361
31948104,Delightful room near the beach,34940623,Maria Alexandre,Cascais,So Domingos de Rana,38.71113,-9.36291,Private room,25,2,6,2021-03-01,0.26,3,191
31949617,Lawrence House - Apartment by the Sea,190297468,Lawrence House,Cascais,Cascais e Estoril,38.69902,-9.44086,Entire home/apt,110,2,13,2019-10-02,0.44,6,308
31951012,BAIRRO ALTO EXPERIENCE by HOMING,104083974,Homing,Lisboa,Misericrdia,38.71224,-9.14569,Entire home/apt,83,2,14,2020-01-01,0.48,96,323
31954031,Living Bairro Alto II,4861007,Pedro,Lisboa,Misericrdia,38.71314,-9.14519,Entire home/apt,104,1,118,2021-02-03,4.25,25,340
31957356,A cosy room and nature,2453228,Claire,Sintra,So Joo das Lampas e Terrugem,38.84717,-9.45284,Private room,20,3,4,2021-02-28,0.39,4,237
31957576,Guesthouse Lisbon city center FS2-Room2,132445815,Cândida,Lisboa,Arroios,38.7334,-9.13257,Private room,35,4,24,2019-05-07,0.86,21,77
31969789,Chiado Skyline,3953109,Feels Like Home,Lisboa,Misericrdia,38.70853,-9.14417,Entire home/apt,166,2,3,2020-02-25,0.18,275,199
31970464,Dreamly Sintra,171425502,Jorge,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79663,-9.39361,Entire home/apt,90,2,2,2021-01-03,0.21,3,242
31979757,Vivenda Duarte,237563363,M,Mafra,Ericeira,38.95461,-9.40647,Entire home/apt,20628,1,6,2019-07-06,0.25,3,365
31980545,Pastel - Charming stay in authentic Lisbon,105540604,Christophe,Lisboa,Ajuda,38.70619,-9.2021,Entire home/apt,59,2,23,2019-10-05,0.95,18,343
31980837,Panteão House,239770235,Casas,Lisboa,So Vicente,38.71541,-9.12332,Entire home/apt,28,3,39,2019-08-08,1.38,2,341
31981672,Comfortable room in Belém (Private Bathroom),50201063,Svetlana,Lisboa,Belm,38.69839,-9.19638,Private room,28,2,54,2020-03-08,1.84,4,67
31982636,Rossio Vintage 2BR HistoricCenter - by LU Holidays,239513511,Goncalo & Miku,Lisboa,Santa Maria Maior,38.71299,-9.13532,Entire home/apt,70,1,94,2021-07-09,3.53,31,362
31990160,NEW-Renovated Elegant Studio in Historic Center,61064532,Pedro,Lisboa,Santa Maria Maior,38.71625,-9.13534,Entire home/apt,47,2,104,2021-06-28,3.61,4,249
32001132,Charming Cozy Studio with Garden & Pool,239931825,Laurence,Cascais,Cascais e Estoril,38.71211,-9.43699,Entire home/apt,129,2,49,2020-09-06,1.66,1,332
32001468,My house in Alfama,239770235,Casas,Lisboa,So Vicente,38.71559,-9.12327,Entire home/apt,49,3,33,2020-03-15,1.16,2,328
32001641,Olá Lisbon - Alfama II,237997624,Miguel,Lisboa,So Vicente,38.71858,-9.12021,Entire home/apt,49,1,40,2019-09-28,1.38,1,104
32003786,Chiado Cozy 3 1BR w/Patio - by LU Holidays,239513511,Goncalo & Miku,Lisboa,Misericrdia,38.71093,-9.15019,Entire home/apt,62,1,55,2021-06-01,2.23,31,363
32005391,Esperança-'Hope',234069201,Isabel,Lisboa,Estrela,38.70776,-9.15606,Entire home/apt,50,3,21,2020-08-30,0.81,1,36
